Movie_Name,rank,vizinho,sim
"Fighting Sullivans, The (Sullivans, The) (1944)",8,Jesse James (1939),0.24417179822921753
"Fighting Sullivans, The (Sullivans, The) (1944)",9,"Undefeated, The (1969)",0.22741658985614777
"Fighting Sullivans, The (Sullivans, The) (1944)",10,Watch on the Rhine (1943),0.22703982889652252
"Fighting Temptations, The (2003)",1,Deliver Us from Eva (2003),0.19120340049266815
"Fighting Temptations, The (2003)",2,Barbershop 2: Back in Business (2004),0.1699596643447876
"Fighting Temptations, The (2003)",3,"Honeymooners, The (2005)",0.14629025757312775
"Fighting Temptations, The (2003)",4,Beauty Shop (2005),0.13794398307800293
"Fighting Temptations, The (2003)",5,Mr. 3000 (2004),0.12588219344615936
"Fighting Temptations, The (2003)",6,Brown Sugar (2002),0.12503695487976074
"Fighting Temptations, The (2003)",7,Johnson Family Vacation (2004),0.12090656161308289
"Fighting Temptations, The (2003)",8,Roll Bounce (2005),0.11795011162757874
"Fighting Temptations, The (2003)",9,Tyler Perry's Diary of a Mad Black Woman (2005),0.11755356192588806
"Fighting Temptations, The (2003)",10,Let's Do It Again (1975),0.1170872300863266
Fighting with My Family (2019),1,Long Shot (2019),0.2653692364692688
Fighting with My Family (2019),2,Booksmart (2019),0.25276222825050354
Fighting with My Family (2019),3,Cold Pursuit (2019),0.23411060869693756
Fighting with My Family (2019),4,Bumblebee (2018),0.22832134366035461
Fighting with My Family (2019),5,Shazam! (2019),0.21364057064056396
Fighting with My Family (2019),6,Instant Family (2018),0.21348431706428528
Fighting with My Family (2019),7,Stan & Ollie (2018),0.20396500825881958
Fighting with My Family (2019),8,Happy Death Day 2U (2019),0.20314905047416687
Fighting with My Family (2019),9,Widows (2018),0.20122237503528595
Fighting with My Family (2019),10,Blockers (2018),0.19711677730083466
Fill the Void (Lemale et ha'halal) (2012),1,Footnote (Hearat Shulayim) (2011),0.3388623893260956
Fill the Void (Lemale et ha'halal) (2012),2,"Story of Adele H., The (Histoire d'Adèle H., L') (1975)",0.3116007447242737
Fill the Void (Lemale et ha'halal) (2012),3,Gloria (2013),0.30769097805023193
Fill the Void (Lemale et ha'halal) (2012),4,"Summer Hours (Heure d'été, L') (2008)",0.2865487039089203
Fill the Void (Lemale et ha'halal) (2012),5,Higher Ground (2011),0.28619009256362915
Fill the Void (Lemale et ha'halal) (2012),6,"Maid, The (Nana, La) (2009)",0.283330500125885
Fill the Void (Lemale et ha'halal) (2012),7,Lemon Tree (2008),0.2678160071372986
Fill the Void (Lemale et ha'halal) (2012),8,"Unmarried Woman, An (1978)",0.24919292330741882
Fill the Void (Lemale et ha'halal) (2012),9,"Go-Between, The (1970)",0.24300189316272736
Fill the Void (Lemale et ha'halal) (2012),10,Omar (2013),0.23971664905548096
"Film with Me in It, A (2008)",1,Men & Chicken (2015),0.1624622941017151
"Film with Me in It, A (2008)",2,The Horribly Slow Murderer with the Extremely Inefficient Weapon (2008),0.1536731719970703
"Film with Me in It, A (2008)",3,Terribly Happy (Frygtelig lykkelig) (2008),0.1419905722141266
"Film with Me in It, A (2008)",4,Berberian Sound Studio (2012),0.12781228125095367
"Film with Me in It, A (2008)",5,"Cat Concerto, The (1947)",0.12597474455833435
"Film with Me in It, A (2008)",6,"Offence, The (1972)",0.12527267634868622
"Film with Me in It, A (2008)",7,"Fantastic Fear of Everything, A (2012)",0.1214674711227417
"Film with Me in It, A (2008)",8,Dark Habits (Entre tinieblas) (1983),0.11788718402385712
"Film with Me in It, A (2008)",9,Madame Tutli-Putli (2007),0.11720913648605347
"Film with Me in It, A (2008)",10,Cold Souls (2009),0.11150553822517395
Filth (2013),1,Trance (2013),0.2709657549858093
Filth (2013),2,Seven Psychopaths (2012),0.2568299472332001
Filth (2013),3,Frank (2014),0.23626239597797394
Filth (2013),4,Bronson (2009),0.22903449833393097
Filth (2013),5,What We Do in the Shadows (2014),0.22722546756267548
Filth (2013),6,Calvary (2014),0.224350243806839
Filth (2013),7,Shame (2011),0.22039052844047546
Filth (2013),8,"Guard, The (2011)",0.21386225521564484
Filth (2013),9,Locke (2013),0.21125231683254242
Filth (2013),10,"Zero Theorem, The (2013)",0.20830489695072174
"Filth and the Fury, The (2000)",1,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",0.17632858455181122
"Filth and the Fury, The (2000)",2,Jesus' Son (1999),0.1751314252614975
"Filth and the Fury, The (2000)",3,American Movie (1999),0.17094536125659943
"Filth and the Fury, The (2000)",4,Sid and Nancy (1986),0.1697819083929062
"Filth and the Fury, The (2000)",5,Kurt & Courtney (1998),0.16703952848911285
"Filth and the Fury, The (2000)",6,"Decline of Western Civilization, The (1981)",0.15957693755626678
"Filth and the Fury, The (2000)",7,Dogtown and Z-Boyz (2001),0.15078133344650269
"Filth and the Fury, The (2000)",8,"Great Rock 'n' Roll Swindle, The (1980)",0.15022988617420197
"Filth and the Fury, The (2000)",9,Mystery Train (1989),0.14823655784130096
"Filth and the Fury, The (2000)",10,"Kid Stays in the Picture, The (2002)",0.14560721814632416
Final Analysis (1992),1,Consenting Adults (1992),0.2876359820365906
Final Analysis (1992),2,Internal Affairs (1990),0.27667438983917236
Final Analysis (1992),3,"Kiss Before Dying, A (1991)",0.27662932872772217
Final Analysis (1992),4,Shattered (1991),0.25754284858703613
Final Analysis (1992),5,Black Widow (1987),0.23960094153881073
Final Analysis (1992),6,Bad Influence (1990),0.23406702280044556
Final Analysis (1992),7,Whispers in the Dark (1992),0.23385369777679443
Final Analysis (1992),8,"Star Chamber, The (1983)",0.23344813287258148
Final Analysis (1992),9,Desperate Hours (1990),0.23312132060527802
Final Analysis (1992),10,Revenge (1990),0.23030821979045868
"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",1,Damien: Omen II (1978),0.48321521282196045
"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",2,Psycho II (1983),0.30507892370224
"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",3,"Exorcist III, The (1990)",0.2753451466560364
"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",4,Fright Night Part II (1988),0.27420446276664734
"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",5,"Omen, The (1976)",0.26161161065101624
"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",6,Cujo (1983),0.24788568913936615
"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",7,Halloween III: Season of the Witch (1982),0.24635744094848633
"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",8,Exorcist II: The Heretic (1977),0.2441215068101883
"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",9,Poltergeist II: The Other Side (1986),0.24229103326797485
"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",10,"Howling, The (1980)",0.24223077297210693
"Final Countdown, The (1980)",1,Firefox (1982),0.2463773638010025
"Final Countdown, The (1980)",2,Midway (1976),0.23958788812160492
"Final Countdown, The (1980)",3,Outland (1981),0.23822347819805145
"Final Countdown, The (1980)",4,"Philadelphia Experiment, The (1984)",0.23055188357830048
"Final Countdown, The (1980)",5,Battle Beyond the Stars (1980),0.2154807150363922
"Final Countdown, The (1980)",6,Time After Time (1979),0.208201065659523
"Final Countdown, The (1980)",7,Millennium (1989),0.19496767222881317
"Final Countdown, The (1980)",8,Flash Gordon (1980),0.19198280572891235
"Final Countdown, The (1980)",9,"Last Starfighter, The (1984)",0.18997016549110413
"Final Countdown, The (1980)",10,Alien Nation (1988),0.18761450052261353
Final Cut (1998),1,Final Analysis (1992),0.09918574243783951
Final Cut (1998),2,Sometimes They Come Back (1991),0.0986030250787735
Final Cut (1998),3,Out Cold (1989),0.09843521565198898
Final Cut (1998),4,Shining Through (1992),0.09412588179111481
Final Cut (1998),5,"Kiss Before Dying, A (1991)",0.0936455950140953
Final Cut (1998),6,Two of a Kind (1983),0.09087009727954865
Final Cut (1998),7,Lay the Favorite (2012),0.08917614817619324
Final Cut (1998),8,Born Romantic (2000),0.08832180500030518
Final Cut (1998),9,Dying of the Light (2014),0.08425810933113098
Final Cut (1998),10,Aftershock (2012),0.0837799683213234
"Final Cut, The (2004)",1,"Forgotten, The (2004)",0.23574195802211761
"Final Cut, The (2004)",2,Code 46 (2003),0.22249099612236023
"Final Cut, The (2004)",3,Paycheck (2003),0.21922500431537628
"Final Cut, The (2004)",4,Sky Captain and the World of Tomorrow (2004),0.2048763483762741
"Final Cut, The (2004)",5,Suspect Zero (2004),0.20329685509204865
"Final Cut, The (2004)",6,"Manchurian Candidate, The (2004)",0.20211857557296753
"Final Cut, The (2004)",7,Impostor (2002),0.19800274074077606
"Final Cut, The (2004)",8,White Noise (2005),0.1974475234746933
"Final Cut, The (2004)",9,One Hour Photo (2002),0.19553254544734955
"Final Cut, The (2004)",10,Godsend (2004),0.1951896697282791
Final Destination (2000),1,Final Destination 2 (2003),0.4727664291858673
Final Destination (2000),2,Scary Movie (2000),0.36507532000541687
Final Destination (2000),3,Scream 3 (2000),0.363879919052124
Final Destination (2000),4,Final Destination 3 (2006),0.35829201340675354
Final Destination (2000),5,Saw (2004),0.3487875759601593
Final Destination (2000),6,"Ring, The (2002)",0.339876651763916
Final Destination (2000),7,Hollow Man (2000),0.325754314661026
Final Destination (2000),8,Resident Evil (2002),0.3239605128765106
Final Destination (2000),9,Road Trip (2000),0.31794822216033936
Final Destination (2000),10,Pitch Black (2000),0.3175146281719208
Final Destination 2 (2003),1,Final Destination 3 (2006),0.5590667724609375
Final Destination 2 (2003),2,Final Destination (2000),0.4727664291858673
Final Destination 2 (2003),3,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",0.39428186416625977
Final Destination 2 (2003),4,Final Destination 5 (2011),0.3555895984172821
Final Destination 2 (2003),5,Saw II (2005),0.35456302762031555
Final Destination 2 (2003),6,Jeepers Creepers (2001),0.3505350351333618
Final Destination 2 (2003),7,"Texas Chainsaw Massacre, The (2003)",0.33410200476646423
Final Destination 2 (2003),8,Ghost Ship (2002),0.32991114258766174
Final Destination 2 (2003),9,Saw (2004),0.3286929428577423
Final Destination 2 (2003),10,Saw III (2006),0.32732319831848145
Final Destination 3 (2006),1,Final Destination 2 (2003),0.5590667724609375
Final Destination 3 (2006),2,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",0.4702092111110687
Final Destination 3 (2006),3,Final Destination 5 (2011),0.41338828206062317
Final Destination 3 (2006),4,Final Destination (2000),0.35829201340675354
Final Destination 3 (2006),5,Saw III (2006),0.3520781695842743
Final Destination 3 (2006),6,Saw II (2005),0.3334740698337555
Final Destination 3 (2006),7,Saw IV (2007),0.32825690507888794
Final Destination 3 (2006),8,House of Wax (2005),0.3276827335357666
Final Destination 3 (2006),9,"Hills Have Eyes, The (2006)",0.3157867193222046
Final Destination 3 (2006),10,Scary Movie 4 (2006),0.31219953298568726
Final Destination 5 (2011),1,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",0.5196893811225891
Final Destination 5 (2011),2,Final Destination 3 (2006),0.41338828206062317
Final Destination 5 (2011),3,Final Destination 2 (2003),0.3555895984172821
Final Destination 5 (2011),4,Saw VII 3D - The Final Chapter (2010),0.33406513929367065
Final Destination 5 (2011),5,Scream 4 (2011),0.3318270444869995
Final Destination 5 (2011),6,Saw VI (2009),0.3288736939430237
Final Destination 5 (2011),7,"Nightmare on Elm Street, A (2010)",0.2945064306259155
Final Destination 5 (2011),8,Saw V (2008),0.2837705612182617
Final Destination 5 (2011),9,"Purge: Anarchy, The (2014)",0.2597030997276306
Final Destination 5 (2011),10,Piranha (Piranha 3D) (2010),0.25713247060775757
"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",1,Final Destination 5 (2011),0.5196893811225891
"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",2,Final Destination 3 (2006),0.4702092111110687
"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",3,Final Destination 2 (2003),0.39428186416625977
"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",4,Saw VI (2009),0.34537267684936523
"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",5,Saw V (2008),0.31317242980003357
"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",6,Scream 4 (2011),0.3112410008907318
"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",7,Saw VII 3D - The Final Chapter (2010),0.291012704372406
"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",8,Saw III (2006),0.27583715319633484
"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",9,Saw IV (2007),0.27506914734840393
"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",10,Final Destination (2000),0.27300938963890076
Final Fantasy VII: Advent Children (2004),1,Final Fantasy: The Spirits Within (2001),0.2822265625
Final Fantasy VII: Advent Children (2004),2,Appleseed (Appurushîdo) (2004),0.27865976095199585
Final Fantasy VII: Advent Children (2004),3,"Animatrix, The (2003)",0.25926733016967773
Final Fantasy VII: Advent Children (2004),4,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),0.22419357299804688
Final Fantasy VII: Advent Children (2004),5,Steamboy (Suchîmubôi) (2004),0.22091972827911377
Final Fantasy VII: Advent Children (2004),6,"Chronicles of Riddick, The (2004)",0.21810293197631836
Final Fantasy VII: Advent Children (2004),7,Doom (2005),0.21463312208652496
Final Fantasy VII: Advent Children (2004),8,X-Men: The Last Stand (2006),0.21408072113990784
Final Fantasy VII: Advent Children (2004),9,Resident Evil: Apocalypse (2004),0.21279947459697723
Final Fantasy VII: Advent Children (2004),10,Hellboy (2004),0.2126118689775467
Final Fantasy: The Spirits Within (2001),1,Titan A.E. (2000),0.39048081636428833
Final Fantasy: The Spirits Within (2001),2,Pitch Black (2000),0.35306382179260254
Final Fantasy: The Spirits Within (2001),3,Planet of the Apes (2001),0.3476276099681854
Final Fantasy: The Spirits Within (2001),4,A.I. Artificial Intelligence (2001),0.3390841484069824
Final Fantasy: The Spirits Within (2001),5,Lara Croft: Tomb Raider (2001),0.3366836905479431
Final Fantasy: The Spirits Within (2001),6,Resident Evil (2002),0.3351925313472748
Final Fantasy: The Spirits Within (2001),7,X-Men (2000),0.333577036857605
Final Fantasy: The Spirits Within (2001),8,Evolution (2001),0.3320217430591583
Final Fantasy: The Spirits Within (2001),9,Unbreakable (2000),0.33183935284614563
Final Fantasy: The Spirits Within (2001),10,Star Wars: Episode II - Attack of the Clones (2002),0.33052152395248413
Final Flight of the Osiris (2003),1,World Record (2003),0.6472508311271667
Final Flight of the Osiris (2003),2,Program (2003),0.6003475189208984
Final Flight of the Osiris (2003),3,Kid's Story (2003),0.5514541268348694
Final Flight of the Osiris (2003),4,Beyond (2003),0.5434526801109314
Final Flight of the Osiris (2003),5,The Second Renaissance Part I (2003),0.4856756627559662
Final Flight of the Osiris (2003),6,"Cat Concerto, The (1947)",0.21125048398971558
Final Flight of the Osiris (2003),7,Rakka (2017),0.1793132871389389
Final Flight of the Osiris (2003),8,Rabbit Seasoning (1952),0.17638351023197174
Final Flight of the Osiris (2003),9,9 (2005),0.16677455604076385
Final Flight of the Osiris (2003),10,Blade Runner: Black Out 2022 (2017),0.1655358374118805
Final Girl (2015),1,The Final Girls (2015),0.21130585670471191
Final Girl (2015),2,"Tall Man, The (2012)",0.1787550300359726
Final Girl (2015),3,"Canal, The (2014)",0.1786876618862152
Final Girl (2015),4,Haunt (2013),0.17617124319076538
Final Girl (2015),5,Visions (2015),0.17325717210769653
Final Girl (2015),6,The Returned (2013),0.1695902943611145
Final Girl (2015),7,Stung (2015),0.16646939516067505
Final Girl (2015),8,And Soon the Darkness (2010),0.1617790311574936
Final Girl (2015),9,Howl (2015),0.16111357510089874
Final Girl (2015),10,Freaks of Nature (2015),0.15871185064315796
"Final, The (2010)",1,"Shrine, The (2010)",0.2865143418312073
"Final, The (2010)",2,Aftershock (2012),0.26472336053848267
"Final, The (2010)",3,"Thaw, The (2009)",0.2503181993961334
"Final, The (2010)",4,"Burrowers, The (2008)",0.2495564967393875
"Final, The (2010)",5,Blood Creek (a.k.a. Town Creek) (2009),0.24532921612262726
"Final, The (2010)",6,"Apparition, The (2012)",0.24237088859081268
"Final, The (2010)",7,"Children, The (2008)",0.2418929785490036
"Final, The (2010)",8,Dread (2009),0.24112920463085175
"Final, The (2010)",9,Mercy (2014) ,0.24022194743156433
"Final, The (2010)",10,"Last Exorcism Part II, The (2013)",0.23468799889087677
Find Me Guilty (2006),1,"Matador, The (2005)",0.22240373492240906
Find Me Guilty (2006),2,"Hoax, The (2007)",0.19195716083049774
Find Me Guilty (2006),3,Running Scared (2006),0.18692660331726074
Find Me Guilty (2006),4,Hollywoodland (2006),0.18246911466121674
Find Me Guilty (2006),5,"Ice Harvest, The (2005)",0.18081974983215332
Find Me Guilty (2006),6,Where the Truth Lies (2005),0.17044146358966827
Find Me Guilty (2006),7,"Weather Man, The (2005)",0.16941803693771362
Find Me Guilty (2006),8,"Lookout, The (2007)",0.16885077953338623
Find Me Guilty (2006),9,16 Blocks (2006),0.1685321033000946
Find Me Guilty (2006),10,Breach (2007),0.1679665446281433
Finder's Fee (2001),1,Whispers in the Dark (1992),0.14439904689788818
Finder's Fee (2001),2,My Little Eye (2002),0.13034124672412872
Finder's Fee (2001),3,The Harvest (2013),0.12617209553718567
Finder's Fee (2001),4,Consenting Adults (1992),0.12436994165182114
